CL625,04-03-2020,09:00 to 11:00,5001,160106027
CL625,09-05-2020,09:00 to 12:00,5001,160106027
CL625,04-03-2020,09:00 to 11:00,5001,160107045
CL625,09-05-2020,09:00 to 12:00,5001,160107045
CL625,04-03-2020,09:00 to 11:00,5001,160107055
CL625,09-05-2020,09:00 to 12:00,5001,160107055
CL625,04-03-2020,09:00 to 11:00,5001,160107066
CL625,09-05-2020,09:00 to 12:00,5001,160107066
CL625,04-03-2020,09:00 to 11:00,5001,160108035
CL625,09-05-2020,09:00 to 12:00,5001,160108035
CL625,04-03-2020,09:00 to 11:00,5001,160121014
CL625,09-05-2020,09:00 to 12:00,5001,160121014
CL625,04-03-2020,09:00 to 11:00,5001,160122001
CL625,09-05-2020,09:00 to 12:00,5001,160122001
CL625,04-03-2020,09:00 to 11:00,5001,160122004
CL625,09-05-2020,09:00 to 12:00,5001,160122004
CL625,04-03-2020,09:00 to 11:00,5001,160122008
CL625,09-05-2020,09:00 to 12:00,5001,160122008
CL625,04-03-2020,09:00 to 11:00,5001,160122016
CL625,09-05-2020,09:00 to 12:00,5001,160122016
CL625,04-03-2020,09:00 to 11:00,5001,160122022
CL625,09-05-2020,09:00 to 12:00,5001,160122022
CL625,04-03-2020,09:00 to 11:00,5001,160122029
CL625,09-05-2020,09:00 to 12:00,5001,160122029
CL625,04-03-2020,09:00 to 11:00,5001,160122032
CL625,09-05-2020,09:00 to 12:00,5001,160122032
CL625,04-03-2020,09:00 to 11:00,5001,160122036
CL625,09-05-2020,09:00 to 12:00,5001,160122036
CL625,04-03-2020,09:00 to 11:00,5001,160122041
CL625,09-05-2020,09:00 to 12:00,5001,160122041
CL625,04-03-2020,09:00 to 11:00,5001,160122045
CL625,09-05-2020,09:00 to 12:00,5001,160122045
CL625,04-03-2020,09:00 to 11:00,5001,170107001
CL625,09-05-2020,09:00 to 12:00,5001,170107001
CL625,04-03-2020,09:00 to 11:00,5001,170107002
CL625,09-05-2020,09:00 to 12:00,5001,170107002
CL625,04-03-2020,09:00 to 11:00,5001,170107004
CL625,09-05-2020,09:00 to 12:00,5001,170107004
CL625,04-03-2020,09:00 to 11:00,5001,170107021
CL625,09-05-2020,09:00 to 12:00,5001,170107021
CL625,04-03-2020,09:00 to 11:00,5001,170107023
CL625,09-05-2020,09:00 to 12:00,5001,170107023
CL625,04-03-2020,09:00 to 11:00,5001,170107026
CL625,09-05-2020,09:00 to 12:00,5001,170107026
CL625,04-03-2020,09:00 to 11:00,5001,170107035
CL625,09-05-2020,09:00 to 12:00,5001,170107035
CL625,04-03-2020,09:00 to 11:00,5001,170107037
CL625,09-05-2020,09:00 to 12:00,5001,170107037
CL625,04-03-2020,09:00 to 11:00,5001,170107040
CL625,09-05-2020,09:00 to 12:00,5001,170107040
CL625,04-03-2020,09:00 to 11:00,5002,170107042
CL625,09-05-2020,09:00 to 12:00,5002,170107042
CL625,04-03-2020,09:00 to 11:00,5002,170107043
CL625,09-05-2020,09:00 to 12:00,5002,170107043
CL625,04-03-2020,09:00 to 11:00,5002,170107050
CL625,09-05-2020,09:00 to 12:00,5002,170107050
CL625,04-03-2020,09:00 to 11:00,5002,170107063
CL625,09-05-2020,09:00 to 12:00,5002,170107063
CL625,04-03-2020,09:00 to 11:00,5002,170107066
CL625,09-05-2020,09:00 to 12:00,5002,170107066
CL625,04-03-2020,09:00 to 11:00,5002,170107071
CL625,09-05-2020,09:00 to 12:00,5002,170107071
CL625,04-03-2020,09:00 to 11:00,5002,194107006
CL625,09-05-2020,09:00 to 12:00,5002,194107006
CL625,04-03-2020,09:00 to 11:00,5002,194107026
CL625,09-05-2020,09:00 to 12:00,5002,194107026
CL625,04-03-2020,09:00 to 11:00,5002,194107035
CL625,09-05-2020,09:00 to 12:00,5002,194107035
CL625,04-03-2020,09:00 to 11:00,5002,194107104
CL625,09-05-2020,09:00 to 12:00,5002,194107104
CL625,04-03-2020,09:00 to 11:00,5002,194107120
CL625,09-05-2020,09:00 to 12:00,5002,194107120
CL625,04-03-2020,09:00 to 11:00,5002,194107125
CL625,09-05-2020,09:00 to 12:00,5002,194107125
CL625,04-03-2020,09:00 to 11:00,5002,194107132
CL625,09-05-2020,09:00 to 12:00,5002,194107132
CL625,04-03-2020,09:00 to 11:00,5002,194107136
CL625,09-05-2020,09:00 to 12:00,5002,194107136
CL625,04-03-2020,09:00 to 11:00,5002,194107137
CL625,09-05-2020,09:00 to 12:00,5002,194107137
CL625,04-03-2020,09:00 to 11:00,5002,194351013
CL625,09-05-2020,09:00 to 12:00,5002,194351013
CL625,04-03-2020,09:00 to 11:00,5002,196153002
CL625,09-05-2020,09:00 to 12:00,5002,196153002
CL625,04-03-2020,09:00 to 11:00,5002,196153006
CL625,09-05-2020,09:00 to 12:00,5002,196153006
CL625,04-03-2020,09:00 to 11:00,5002,X190107085
CL625,09-05-2020,09:00 to 12:00,5002,X190107085
CL628,01-03-2020,09:00 to 11:00,DH2,140107030
CL628,05-05-2020,09:00 to 12:00,DH2,140107030
CL628,01-03-2020,09:00 to 11:00,DH2,160107068
CL628,05-05-2020,09:00 to 12:00,DH2,160107068
CL628,01-03-2020,09:00 to 11:00,DH2,194107002
CL628,05-05-2020,09:00 to 12:00,DH2,194107002
CL628,01-03-2020,09:00 to 11:00,DH2,194107013
CL628,05-05-2020,09:00 to 12:00,DH2,194107013
CL628,01-03-2020,09:00 to 11:00,DH2,194107030
CL628,05-05-2020,09:00 to 12:00,DH2,194107030
CL628,01-03-2020,09:00 to 11:00,DH2,194107108
CL628,05-05-2020,09:00 to 12:00,DH2,194107108
CL628,01-03-2020,09:00 to 11:00,DH2,194107111
CL628,05-05-2020,09:00 to 12:00,DH2,194107111
CL628,01-03-2020,09:00 to 11:00,DH2,196151006
CL628,05-05-2020,09:00 to 12:00,DH2,196151006
CL628,01-03-2020,09:00 to 11:00,DH2,196151007
CL628,05-05-2020,09:00 to 12:00,DH2,196151007
CL630,04-03-2020,14:00 to 16:00,DH2,150107065
CL630,09-05-2020,14:00 to 17:00,DH2,150107065
CL630,04-03-2020,14:00 to 16:00,DH2,194107007
CL630,09-05-2020,14:00 to 17:00,DH2,194107007
CL630,04-03-2020,14:00 to 16:00,DH2,194107008
CL630,09-05-2020,14:00 to 17:00,DH2,194107008
CL630,04-03-2020,14:00 to 16:00,DH2,194107014
CL630,09-05-2020,14:00 to 17:00,DH2,194107014
CL630,04-03-2020,14:00 to 16:00,DH2,194107020
CL630,09-05-2020,14:00 to 17:00,DH2,194107020
CL630,04-03-2020,14:00 to 16:00,DH2,194107034
CL630,09-05-2020,14:00 to 17:00,DH2,194107034
CL630,04-03-2020,14:00 to 16:00,DH2,194107103
CL630,09-05-2020,14:00 to 17:00,DH2,194107103
CL630,04-03-2020,14:00 to 16:00,DH2,194107128
CL630,09-05-2020,14:00 to 17:00,DH2,194107128
CL630,04-03-2020,14:00 to 16:00,DH2,196107013
CL630,09-05-2020,14:00 to 17:00,DH2,196107013
CL635,28-02-2020,14:00 to 16:00,2204,160107002
CL635,03-05-2020,14:00 to 17:00,2204,160107002
CL635,28-02-2020,14:00 to 16:00,2204,160107044
CL635,03-05-2020,14:00 to 17:00,2204,160107044
CL635,28-02-2020,14:00 to 16:00,2204,160107046
CL635,03-05-2020,14:00 to 17:00,2204,160107046
CL635,28-02-2020,14:00 to 16:00,2204,160107047
CL635,03-05-2020,14:00 to 17:00,2204,160107047
CL635,28-02-2020,14:00 to 16:00,2204,160107050
CL635,03-05-2020,14:00 to 17:00,2204,160107050
CL635,28-02-2020,14:00 to 16:00,2204,194107001
CL635,03-05-2020,14:00 to 17:00,2204,194107001
CL635,28-02-2020,14:00 to 16:00,2204,194107006
CL635,03-05-2020,14:00 to 17:00,2204,194107006
CL635,28-02-2020,14:00 to 16:00,2204,194107009
CL635,03-05-2020,14:00 to 17:00,2204,194107009
CL635,28-02-2020,14:00 to 16:00,2204,194107027
CL635,03-05-2020,14:00 to 17:00,2204,194107027
CL635,28-02-2020,14:00 to 16:00,2204,194107028
CL635,03-05-2020,14:00 to 17:00,2204,194107028
CL635,28-02-2020,14:00 to 16:00,2204,194107029
CL635,03-05-2020,14:00 to 17:00,2204,194107029
CL635,28-02-2020,14:00 to 16:00,2204,194107030
CL635,03-05-2020,14:00 to 17:00,2204,194107030
CL635,28-02-2020,14:00 to 16:00,2204,194107031
CL635,03-05-2020,14:00 to 17:00,2204,194107031
CL635,28-02-2020,14:00 to 16:00,2204,194107032
CL635,03-05-2020,14:00 to 17:00,2204,194107032
CL635,28-02-2020,14:00 to 16:00,2204,194107033
CL635,03-05-2020,14:00 to 17:00,2204,194107033
CL635,28-02-2020,14:00 to 16:00,2204,194107108
CL635,03-05-2020,14:00 to 17:00,2204,194107108
CL635,28-02-2020,14:00 to 16:00,2204,194107118
CL635,03-05-2020,14:00 to 17:00,2204,194107118
CL635,28-02-2020,14:00 to 16:00,2204,194107121
CL635,03-05-2020,14:00 to 17:00,2204,194107121
CL635,28-02-2020,14:00 to 16:00,2204,194107124
CL635,03-05-2020,14:00 to 17:00,2204,194107124
CL635,28-02-2020,14:00 to 16:00,2204,194107126
CL635,03-05-2020,14:00 to 17:00,2204,194107126
CL635,28-02-2020,14:00 to 16:00,2204,194107127
CL635,03-05-2020,14:00 to 17:00,2204,194107127
CL635,28-02-2020,14:00 to 16:00,2204,194107131
CL635,03-05-2020,14:00 to 17:00,2204,194107131
CL635,28-02-2020,14:00 to 16:00,2204,194107138
CL635,03-05-2020,14:00 to 17:00,2204,194107138
CL635,28-02-2020,14:00 to 16:00,2204,196107002
CL635,03-05-2020,14:00 to 17:00,2204,196107002
CL635,28-02-2020,14:00 to 16:00,2204,196107107
CL635,03-05-2020,14:00 to 17:00,2204,196107107
CL642,29-02-2020,09:00 to 11:00,2001,194103326
CL642,04-05-2020,09:00 to 12:00,2001,194103326
CL642,29-02-2020,09:00 to 11:00,2001,194107114
CL642,04-05-2020,09:00 to 12:00,2001,194107114
CL642,29-02-2020,09:00 to 11:00,2001,194107120
CL642,04-05-2020,09:00 to 12:00,2001,194107120
CL642,29-02-2020,09:00 to 11:00,2001,194107125
CL642,04-05-2020,09:00 to 12:00,2001,194107125
CL642,29-02-2020,09:00 to 11:00,2001,194107126
CL642,04-05-2020,09:00 to 12:00,2001,194107126
CL642,29-02-2020,09:00 to 11:00,2001,194107132
CL642,04-05-2020,09:00 to 12:00,2001,194107132
CL642,29-02-2020,09:00 to 11:00,2001,194107134
CL642,04-05-2020,09:00 to 12:00,2001,194107134
CL642,29-02-2020,09:00 to 11:00,2001,194107137
CL642,04-05-2020,09:00 to 12:00,2001,194107137
CL642,29-02-2020,09:00 to 11:00,2001,194351011
CL642,04-05-2020,09:00 to 12:00,2001,194351011
CL643,02-03-2020,09:00 to 11:00,1G1,160107051
CL643,06-05-2020,09:00 to 12:00,1G1,160107051
CL643,02-03-2020,09:00 to 11:00,1G1,186107104
CL643,06-05-2020,09:00 to 12:00,1G1,186107104
CL643,02-03-2020,09:00 to 11:00,1G1,186107106
CL643,06-05-2020,09:00 to 12:00,1G1,186107106
CL643,02-03-2020,09:00 to 11:00,1G1,194107004
CL643,06-05-2020,09:00 to 12:00,1G1,194107004
CL643,02-03-2020,09:00 to 11:00,1G1,194107005
CL643,06-05-2020,09:00 to 12:00,1G1,194107005
CL643,02-03-2020,09:00 to 11:00,1G1,194107011
CL643,06-05-2020,09:00 to 12:00,1G1,194107011
CL643,02-03-2020,09:00 to 11:00,1G1,194107012
CL643,06-05-2020,09:00 to 12:00,1G1,194107012
CL643,02-03-2020,09:00 to 11:00,1G1,194107020
CL643,06-05-2020,09:00 to 12:00,1G1,194107020
CL643,02-03-2020,09:00 to 11:00,1G1,194107022
CL643,06-05-2020,09:00 to 12:00,1G1,194107022
CL643,02-03-2020,09:00 to 11:00,1G1,194107101
CL643,06-05-2020,09:00 to 12:00,1G1,194107101
CL643,02-03-2020,09:00 to 11:00,1G1,194107106
CL643,06-05-2020,09:00 to 12:00,1G1,194107106
CL643,02-03-2020,09:00 to 11:00,1G1,194107115
CL643,06-05-2020,09:00 to 12:00,1G1,194107115
CL643,02-03-2020,09:00 to 11:00,1G1,194107122
CL643,06-05-2020,09:00 to 12:00,1G1,194107122
CL643,02-03-2020,09:00 to 11:00,1G1,194107132
CL643,06-05-2020,09:00 to 12:00,1G1,194107132
CL643,02-03-2020,09:00 to 11:00,1G1,196106003
CL643,06-05-2020,09:00 to 12:00,1G1,196106003
CL643,02-03-2020,09:00 to 11:00,1G1,196107101
CL643,06-05-2020,09:00 to 12:00,1G1,196107101
CL643,02-03-2020,09:00 to 11:00,1G1,196107103
CL643,06-05-2020,09:00 to 12:00,1G1,196107103
CL643,02-03-2020,09:00 to 11:00,1G1,196107107
CL643,06-05-2020,09:00 to 12:00,1G1,196107107
CS101,01-03-2020,14:00 to 16:00,1201,190103085
CS101,05-05-2020,14:00 to 17:00,1201,190103085
CS101,01-03-2020,14:00 to 16:00,1201,190103086
CS101,05-05-2020,14:00 to 17:00,1201,190103086
CS101,01-03-2020,14:00 to 16:00,1201,190103087
CS101,05-05-2020,14:00 to 17:00,1201,190103087
CS101,01-03-2020,14:00 to 16:00,1201,190103088
CS101,05-05-2020,14:00 to 17:00,1201,190103088
CS101,01-03-2020,14:00 to 16:00,1201,190103089
CS101,05-05-2020,14:00 to 17:00,1201,190103089
CS101,01-03-2020,14:00 to 16:00,1201,190103090
CS101,05-05-2020,14:00 to 17:00,1201,190103090
CS101,01-03-2020,14:00 to 16:00,1201,190103091
CS101,05-05-2020,14:00 to 17:00,1201,190103091
CS101,01-03-2020,14:00 to 16:00,1201,190103092
CS101,05-05-2020,14:00 to 17:00,1201,190103092
CS101,01-03-2020,14:00 to 16:00,1201,190103093
CS101,05-05-2020,14:00 to 17:00,1201,190103093
CS101,01-03-2020,14:00 to 16:00,1201,190103094
CS101,05-05-2020,14:00 to 17:00,1201,190103094
CS101,01-03-2020,14:00 to 16:00,1201,190103095
CS101,05-05-2020,14:00 to 17:00,1201,190103095
CS101,01-03-2020,14:00 to 16:00,1201,190103096
CS101,05-05-2020,14:00 to 17:00,1201,190103096
CS101,01-03-2020,14:00 to 16:00,1201,190103097
CS101,05-05-2020,14:00 to 17:00,1201,190103097
CS101,01-03-2020,14:00 to 16:00,1201,190103098
CS101,05-05-2020,14:00 to 17:00,1201,190103098
CS101,01-03-2020,14:00 to 16:00,1201,190103099
CS101,05-05-2020,14:00 to 17:00,1201,190103099
CS101,01-03-2020,14:00 to 16:00,1201,190103100
CS101,05-05-2020,14:00 to 17:00,1201,190103100
CS101,01-03-2020,14:00 to 16:00,1201,190103101
CS101,05-05-2020,14:00 to 17:00,1201,190103101
CS101,01-03-2020,14:00 to 16:00,1201,190103102
CS101,05-05-2020,14:00 to 17:00,1201,190103102
CS101,01-03-2020,14:00 to 16:00,1201,190103103
CS101,05-05-2020,14:00 to 17:00,1201,190103103
CS101,01-03-2020,14:00 to 16:00,1201,190103104
CS101,05-05-2020,14:00 to 17:00,1201,190103104
CS101,01-03-2020,14:00 to 16:00,1201,190103105
CS101,05-05-2020,14:00 to 17:00,1201,190103105
CS101,01-03-2020,14:00 to 16:00,1201,190104001
CS101,05-05-2020,14:00 to 17:00,1201,190104001
CS101,01-03-2020,14:00 to 16:00,1201,190104002
CS101,05-05-2020,14:00 to 17:00,1201,190104002
CS101,01-03-2020,14:00 to 16:00,1201,190104004
CS101,05-05-2020,14:00 to 17:00,1201,190104004
CS101,01-03-2020,14:00 to 16:00,1201,190104005
CS101,05-05-2020,14:00 to 17:00,1201,190104005
CS101,01-03-2020,14:00 to 16:00,1201,190104006
CS101,05-05-2020,14:00 to 17:00,1201,190104006
CS101,01-03-2020,14:00 to 16:00,1201,190104007
CS101,05-05-2020,14:00 to 17:00,1201,190104007
CS101,01-03-2020,14:00 to 16:00,1201,190104008
CS101,05-05-2020,14:00 to 17:00,1201,190104008
CS101,01-03-2020,14:00 to 16:00,1201,190104009
CS101,05-05-2020,14:00 to 17:00,1201,190104009
CS101,01-03-2020,14:00 to 16:00,1201,190104010
CS101,05-05-2020,14:00 to 17:00,1201,190104010
CS101,01-03-2020,14:00 to 16:00,1202,190104011
CS101,05-05-2020,14:00 to 17:00,1202,190104011
CS101,01-03-2020,14:00 to 16:00,1202,190104012
CS101,05-05-2020,14:00 to 17:00,1202,190104012
CS101,01-03-2020,14:00 to 16:00,1202,190104013
CS101,05-05-2020,14:00 to 17:00,1202,190104013
CS101,01-03-2020,14:00 to 16:00,1202,190104014
CS101,05-05-2020,14:00 to 17:00,1202,190104014
CS101,01-03-2020,14:00 to 16:00,1202,190104015
CS101,05-05-2020,14:00 to 17:00,1202,190104015
CS101,01-03-2020,14:00 to 16:00,1202,190104016
CS101,05-05-2020,14:00 to 17:00,1202,190104016
CS101,01-03-2020,14:00 to 16:00,1202,190104017
CS101,05-05-2020,14:00 to 17:00,1202,190104017
CS101,01-03-2020,14:00 to 16:00,1202,190104018
CS101,05-05-2020,14:00 to 17:00,1202,190104018
CS101,01-03-2020,14:00 to 16:00,1202,190104019
CS101,05-05-2020,14:00 to 17:00,1202,190104019
CS101,01-03-2020,14:00 to 16:00,1202,190104020
CS101,05-05-2020,14:00 to 17:00,1202,190104020
CS101,01-03-2020,14:00 to 16:00,1202,190104021
CS101,05-05-2020,14:00 to 17:00,1202,190104021
CS101,01-03-2020,14:00 to 16:00,1202,190104022
CS101,05-05-2020,14:00 to 17:00,1202,190104022
CS101,01-03-2020,14:00 to 16:00,1202,190104023
CS101,05-05-2020,14:00 to 17:00,1202,190104023
CS101,01-03-2020,14:00 to 16:00,1202,190104024
CS101,05-05-2020,14:00 to 17:00,1202,190104024
CS101,01-03-2020,14:00 to 16:00,1202,190104025
CS101,05-05-2020,14:00 to 17:00,1202,190104025
CS101,01-03-2020,14:00 to 16:00,1202,190104026
CS101,05-05-2020,14:00 to 17:00,1202,190104026
CS101,01-03-2020,14:00 to 16:00,1202,190104027
CS101,05-05-2020,14:00 to 17:00,1202,190104027
CS101,01-03-2020,14:00 to 16:00,1202,190104028
CS101,05-05-2020,14:00 to 17:00,1202,190104028
CS101,01-03-2020,14:00 to 16:00,1202,190104029
CS101,05-05-2020,14:00 to 17:00,1202,190104029
CS101,01-03-2020,14:00 to 16:00,1202,190104030
CS101,05-05-2020,14:00 to 17:00,1202,190104030
CS101,01-03-2020,14:00 to 16:00,1202,190104031
CS101,05-05-2020,14:00 to 17:00,1202,190104031
CS101,01-03-2020,14:00 to 16:00,1202,190104033
CS101,05-05-2020,14:00 to 17:00,1202,190104033
CS101,01-03-2020,14:00 to 16:00,1202,190104034
CS101,05-05-2020,14:00 to 17:00,1202,190104034
CS101,01-03-2020,14:00 to 16:00,1202,190104035
CS101,05-05-2020,14:00 to 17:00,1202,190104035
CS101,01-03-2020,14:00 to 16:00,1202,190104036
CS101,05-05-2020,14:00 to 17:00,1202,190104036
CS101,01-03-2020,14:00 to 16:00,1202,190104037
CS101,05-05-2020,14:00 to 17:00,1202,190104037
CS101,01-03-2020,14:00 to 16:00,1202,190104038
CS101,05-05-2020,14:00 to 17:00,1202,190104038
CS101,01-03-2020,14:00 to 16:00,1202,190104039
CS101,05-05-2020,14:00 to 17:00,1202,190104039
CS101,01-03-2020,14:00 to 16:00,1202,190104040
CS101,05-05-2020,14:00 to 17:00,1202,190104040
CS101,01-03-2020,14:00 to 16:00,1202,190104041
CS101,05-05-2020,14:00 to 17:00,1202,190104041
CS101,01-03-2020,14:00 to 16:00,1205,190104042
CS101,05-05-2020,14:00 to 17:00,1205,190104042
CS101,01-03-2020,14:00 to 16:00,1205,190104043
CS101,05-05-2020,14:00 to 17:00,1205,190104043
CS101,01-03-2020,14:00 to 16:00,1205,190104044
CS101,05-05-2020,14:00 to 17:00,1205,190104044
CS101,01-03-2020,14:00 to 16:00,1205,190104045
CS101,05-05-2020,14:00 to 17:00,1205,190104045
CS101,01-03-2020,14:00 to 16:00,1205,190104046
CS101,05-05-2020,14:00 to 17:00,1205,190104046
CS101,01-03-2020,14:00 to 16:00,1205,190104047
CS101,05-05-2020,14:00 to 17:00,1205,190104047
CS101,01-03-2020,14:00 to 16:00,1205,190104048
CS101,05-05-2020,14:00 to 17:00,1205,190104048
CS101,01-03-2020,14:00 to 16:00,1205,190104049
CS101,05-05-2020,14:00 to 17:00,1205,190104049
CS101,01-03-2020,14:00 to 16:00,1205,190104050
CS101,05-05-2020,14:00 to 17:00,1205,190104050
CS101,01-03-2020,14:00 to 16:00,1205,190104052
CS101,05-05-2020,14:00 to 17:00,1205,190104052
CS101,01-03-2020,14:00 to 16:00,1205,190104053
CS101,05-05-2020,14:00 to 17:00,1205,190104053
CS101,01-03-2020,14:00 to 16:00,1205,190104054
CS101,05-05-2020,14:00 to 17:00,1205,190104054
CS101,01-03-2020,14:00 to 16:00,1205,190104055
CS101,05-05-2020,14:00 to 17:00,1205,190104055
CS101,01-03-2020,14:00 to 16:00,1205,190104057
CS101,05-05-2020,14:00 to 17:00,1205,190104057
CS101,01-03-2020,14:00 to 16:00,1205,190104058
CS101,05-05-2020,14:00 to 17:00,1205,190104058
CS101,01-03-2020,14:00 to 16:00,1205,190104059
CS101,05-05-2020,14:00 to 17:00,1205,190104059
CS101,01-03-2020,14:00 to 16:00,1205,190104062
CS101,05-05-2020,14:00 to 17:00,1205,190104062
CS101,01-03-2020,14:00 to 16:00,1205,190104063
CS101,05-05-2020,14:00 to 17:00,1205,190104063
CS101,01-03-2020,14:00 to 16:00,1205,190104064
CS101,05-05-2020,14:00 to 17:00,1205,190104064
CS101,01-03-2020,14:00 to 16:00,1205,190104065
CS101,05-05-2020,14:00 to 17:00,1205,190104065
CS101,01-03-2020,14:00 to 16:00,1205,190104066
CS101,05-05-2020,14:00 to 17:00,1205,190104066
CS101,01-03-2020,14:00 to 16:00,1205,190104067
CS101,05-05-2020,14:00 to 17:00,1205,190104067
CS101,01-03-2020,14:00 to 16:00,1205,190104068
CS101,05-05-2020,14:00 to 17:00,1205,190104068
CS101,01-03-2020,14:00 to 16:00,1205,190104069
CS101,05-05-2020,14:00 to 17:00,1205,190104069
CS101,01-03-2020,14:00 to 16:00,1205,190104070
CS101,05-05-2020,14:00 to 17:00,1205,190104070
CS101,01-03-2020,14:00 to 16:00,1205,190104071
CS101,05-05-2020,14:00 to 17:00,1205,190104071
CS101,01-03-2020,14:00 to 16:00,1205,190104072
CS101,05-05-2020,14:00 to 17:00,1205,190104072
CS101,01-03-2020,14:00 to 16:00,1205,190104073
CS101,05-05-2020,14:00 to 17:00,1205,190104073
CS101,01-03-2020,14:00 to 16:00,1205,190104074
CS101,05-05-2020,14:00 to 17:00,1205,190104074
CS101,01-03-2020,14:00 to 16:00,1205,190104075
CS101,05-05-2020,14:00 to 17:00,1205,190104075
CS101,01-03-2020,14:00 to 16:00,1205,190104076
CS101,05-05-2020,14:00 to 17:00,1205,190104076
CS101,01-03-2020,14:00 to 16:00,1205,190104077
CS101,05-05-2020,14:00 to 17:00,1205,190104077
CS101,01-03-2020,14:00 to 16:00,1205,190104079
CS101,05-05-2020,14:00 to 17:00,1205,190104079
CS101,01-03-2020,14:00 to 16:00,1205,190104080
CS101,05-05-2020,14:00 to 17:00,1205,190104080
CS101,01-03-2020,14:00 to 16:00,1205,190104081
CS101,05-05-2020,14:00 to 17:00,1205,190104081
CS101,01-03-2020,14:00 to 16:00,1205,190104082
CS101,05-05-2020,14:00 to 17:00,1205,190104082
CS101,01-03-2020,14:00 to 16:00,1205,190104083
CS101,05-05-2020,14:00 to 17:00,1205,190104083
CS101,01-03-2020,14:00 to 16:00,1205,190104084
CS101,05-05-2020,14:00 to 17:00,1205,190104084
CS101,01-03-2020,14:00 to 16:00,1205,190104085
CS101,05-05-2020,14:00 to 17:00,1205,190104085
CS101,01-03-2020,14:00 to 16:00,1205,190104086
CS101,05-05-2020,14:00 to 17:00,1205,190104086
CS101,01-03-2020,14:00 to 16:00,1G1,190103037
CS101,05-05-2020,14:00 to 17:00,1G1,190103037
CS101,01-03-2020,14:00 to 16:00,1G1,190103038
CS101,05-05-2020,14:00 to 17:00,1G1,190103038
CS101,01-03-2020,14:00 to 16:00,1G1,190103039
CS101,05-05-2020,14:00 to 17:00,1G1,190103039
CS101,01-03-2020,14:00 to 16:00,1G1,190103040
CS101,05-05-2020,14:00 to 17:00,1G1,190103040
CS101,01-03-2020,14:00 to 16:00,1G1,190103042
CS101,05-05-2020,14:00 to 17:00,1G1,190103042
CS101,01-03-2020,14:00 to 16:00,1G1,190103043
CS101,05-05-2020,14:00 to 17:00,1G1,190103043
CS101,01-03-2020,14:00 to 16:00,1G1,190103044
CS101,05-05-2020,14:00 to 17:00,1G1,190103044
CS101,01-03-2020,14:00 to 16:00,1G1,190103045
CS101,05-05-2020,14:00 to 17:00,1G1,190103045
CS101,01-03-2020,14:00 to 16:00,1G1,190103046
CS101,05-05-2020,14:00 to 17:00,1G1,190103046
CS101,01-03-2020,14:00 to 16:00,1G1,190103047
CS101,05-05-2020,14:00 to 17:00,1G1,190103047
CS101,01-03-2020,14:00 to 16:00,1G1,190103048
CS101,05-05-2020,14:00 to 17:00,1G1,190103048
CS101,01-03-2020,14:00 to 16:00,1G1,190103049
CS101,05-05-2020,14:00 to 17:00,1G1,190103049
CS101,01-03-2020,14:00 to 16:00,1G1,190103050
CS101,05-05-2020,14:00 to 17:00,1G1,190103050
CS101,01-03-2020,14:00 to 16:00,1G1,190103051
CS101,05-05-2020,14:00 to 17:00,1G1,190103051
CS101,01-03-2020,14:00 to 16:00,1G1,190103052
CS101,05-05-2020,14:00 to 17:00,1G1,190103052
CS101,01-03-2020,14:00 to 16:00,1G1,190103053
CS101,05-05-2020,14:00 to 17:00,1G1,190103053
CS101,01-03-2020,14:00 to 16:00,1G1,190103054
CS101,05-05-2020,14:00 to 17:00,1G1,190103054
CS101,01-03-2020,14:00 to 16:00,1G1,190103055
CS101,05-05-2020,14:00 to 17:00,1G1,190103055
CS101,01-03-2020,14:00 to 16:00,1G1,190103056
CS101,05-05-2020,14:00 to 17:00,1G1,190103056
CS101,01-03-2020,14:00 to 16:00,1G1,190103057
CS101,05-05-2020,14:00 to 17:00,1G1,190103057
CS101,01-03-2020,14:00 to 16:00,1G1,190103058
CS101,05-05-2020,14:00 to 17:00,1G1,190103058
CS101,01-03-2020,14:00 to 16:00,1G1,190103059
CS101,05-05-2020,14:00 to 17:00,1G1,190103059
CS101,01-03-2020,14:00 to 16:00,1G1,190103060
CS101,05-05-2020,14:00 to 17:00,1G1,190103060
CS101,01-03-2020,14:00 to 16:00,1G2,190103061
CS101,05-05-2020,14:00 to 17:00,1G2,190103061
CS101,01-03-2020,14:00 to 16:00,1G2,190103062
CS101,05-05-2020,14:00 to 17:00,1G2,190103062
CS101,01-03-2020,14:00 to 16:00,1G2,190103063
CS101,05-05-2020,14:00 to 17:00,1G2,190103063
CS101,01-03-2020,14:00 to 16:00,1G2,190103064
CS101,05-05-2020,14:00 to 17:00,1G2,190103064
CS101,01-03-2020,14:00 to 16:00,1G2,190103065
CS101,05-05-2020,14:00 to 17:00,1G2,190103065
CS101,01-03-2020,14:00 to 16:00,1G2,190103066
CS101,05-05-2020,14:00 to 17:00,1G2,190103066
CS101,01-03-2020,14:00 to 16:00,1G2,190103067
CS101,05-05-2020,14:00 to 17:00,1G2,190103067
CS101,01-03-2020,14:00 to 16:00,1G2,190103068
CS101,05-05-2020,14:00 to 17:00,1G2,190103068
CS101,01-03-2020,14:00 to 16:00,1G2,190103069
CS101,05-05-2020,14:00 to 17:00,1G2,190103069
CS101,01-03-2020,14:00 to 16:00,1G2,190103070
CS101,05-05-2020,14:00 to 17:00,1G2,190103070
